date,ordinal,open,close,signal_close,stage,rt_cash,rt_pct,pt_cash,pt_pct,later_open,hindsight_8,segment_8,phase_8,hindsight_12,segment_12,phase_12,hindsight_20,segment_20,phase_20,D,DD2,DD3,BR10,BR20,D_I10,DD2_I10,DD3_I10,BR10_I10,BR20_I10,PT_frozen
2019-11-06,343,15.81,15.62,114.69431622476613,U,148.1686059500035,0.9371828333333554,-231.64149094999837,-1.4651580705249736,,U,16,middle,R,6,middle,R,4,middle,False,False,False,False,False,False,False,False,False,False,False
2019-11-07,344,15.63,15.32,112.49148044580132,U,268.5933165500015,1.718447322776721,-351.0968415500004,-2.246300969609728,,U,16,middle,R,6,middle,R,4,middle,False,False,False,False,False,False,False,False,False,False,False
2019-11-08,345,15.4,16.0,117.48457487812148,R,-641.406302999999,-4.164975993506487,557.9940029999992,3.623337681818177,,U,16,middle,R,6,middle,R,4,middle,False,False,False,False,False,False,False,False,False,False,False
2019-11-11,346,15.82,15.58,114.40060478757078,U,198.1739112000011,1.252679590391916,-281.5862111999989,-1.7799381238937984,,U,16,middle,R,6,middle,R,4,middle,False,False,False,False,False,False,False,False,False,False,False
2019-11-12,347,15.6,15.78,115.8691619735473,R,-221.5960008999987,-1.4204871852564018,138.22409089999948,0.8860518647435864,,U,16,middle,R,6,middle,R,4,middle,False,False,False,False,False,False,False,False,False,False,False
2019-11-13,348,15.67,15.66,114.9880276619614,U,-31.64046494999724,-0.2019174534141495,-51.63047004999542,-0.3294860883854206,,U,16,middle,R,6,middle,R,4,middle,False,False,False,False,False,False,False,False,False,False,False
2019-11-14,349,15.68,15.99,117.41114701882267,R,-351.82386154999915,-2.243774627232137,267.86629655000087,1.7083309728954137,,U,16,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-15,350,15.91,16.01,117.55800273742034,U,-142.18124550000095,-0.893659619736021,57.71880550000087,0.3627831898177301,,U,16,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-18,351,16.09,15.94,117.04400772232854,U,107.5827457500024,0.668631110938486,-192.2673307499976,-1.1949492277812157,,U,16,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-19,352,15.93,16.08,118.07199775251208,U,-192.24713574999373,-1.206824455429967,107.60294075000262,0.6754735765850761,,U,16,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-20,353,16.0,16.21,119.02655992339685,U,-252.4191010500014,-1.5776193815625086,167.37100605000043,1.0460687878125028,,U,16,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-21,354,16.05,16.8,123.35880362202758,U,-792.7954787499974,-4.939535693146401,706.4549037500008,4.401588185358261,,U,16,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-22,355,16.79,16.82,123.50565934062524,U,-73.9227051500003,-0.4402781724240637,-13.952689849996656,-0.0831011902918204,,U,16,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-25,356,16.86,16.2,118.953132064098,U,616.2878333000011,3.655325227164894,-703.0525033000007,-4.169943673190988,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-26,357,16.2,16.41,120.49511710937335,U,-252.8230010500021,-1.5606358089506305,166.9671060499997,1.0306611484567882,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-27,358,16.3,16.54,121.4496792802581,U,-283.04025120000006,-1.736443258895706,196.71987119999807,1.2068703754601111,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-28,359,16.5,16.38,120.27483353147689,U,76.7394506000013,0.4650875793939473,-163.1406106000005,-0.9887309733333364,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-11-29,360,16.34,16.66,122.330813591844,U,-363.16183160000185,-2.222532629130978,276.5183315999982,1.6922786511627796,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-02,361,16.65,17.02,124.97421652660177,U,-413.8133768499992,-2.485365626726721,325.8168118500045,1.956857728828856,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-03,362,16.93,17.09,125.48821154169352,U,-204.2717357999948,-1.2065666615475177,115.56834580000525,0.6826246060248389,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-04,363,16.95,16.84,123.65251505922284,U,65.82557554999957,0.3883514781710889,-154.0644805499968,-0.9089349884955564,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-05,364,16.93,17.14,125.85535083818762,U,-254.29723604999623,-1.5020510103366582,165.49287105000377,0.9775125283520602,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-06,365,17.07,16.8,123.35880362202754,U,225.66483635000236,1.3219966980082152,-314.0653013499977,-1.8398670260691132,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-09,366,16.6,17.53,128.71903735084183,U,-973.9980046499988,-5.867457859337342,885.0724696500013,5.331761865361454,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,True
2019-12-10,367,17.53,17.75,130.334450255416,U,-265.51403609999943,-1.5146265607529916,174.26607609999695,0.994101974329703,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-11,368,17.75,17.82,130.84844527050777,U,-115.88182534999986,-0.6528553540845062,24.048210350000147,0.1354828752112684,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-12,369,17.83,17.79,130.6281616926113,U,-5.987284799997674,-0.0335798362310581,-85.94730519999767,-0.4820376062815348,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-13,370,17.94,18.92,138.92550979337867,U,-1026.7296349000003,-5.723130629319956,932.2908649000034,5.196716080824991,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-16,371,18.82,19.15,140.6143505572516,U,-378.17529164999695,-2.009433005579155,281.4948766499994,1.495721980074386,,U,16,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-17,372,19.03,19.02,139.65978838636687,U,-38.42598494999782,-0.2019231999474399,-58.415990050001454,-0.3069678930635914,,D,17,early,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-18,373,18.99,18.93,138.99893765267743,U,11.680295300000871,0.0615076108478192,-108.2597352999955,-0.5700881269088757,,D,17,early,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-19,374,18.85,18.15,133.27156462736903,U,652.2894285000036,3.4604213713528043,-747.0109285000036,-3.962922697612752,,D,17,early,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-20,375,18.06,18.15,133.27156462736903,U,-136.51807044999592,-0.7559140113510294,43.39197545000044,0.2402656447951297,,D,17,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-23,376,18.0,17.87,131.2155845670019,U,83.71530065000232,0.465085003611124,-176.15476564999767,-0.9786375869444316,,D,17,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2019-12-24,377,17.96,17.87,131.2155845670019,U,43.7756804500064,0.243739868875314,-136.13436544999723,-0.7579864445990938,,D,17,middle,R,6,late,R,4,late,False,True,False,False,False,False,False,False,False,False,False
2019-12-25,378,17.81,18.08,132.75756961227722,U,-316.1049963499961,-1.7748736459853796,223.6251413500003,1.2556156167883228,,D,17,late,R,6,late,R,4,late,False,True,False,False,False,False,False,False,False,False,False
2019-12-26,379,17.95,18.0,132.17014673788665,U,-96.27552524999857,-0.5363539011141981,3.674500250001458,0.0204707534819022,,D,17,late,R,6,late,R,4,late,False,True,False,False,False,False,False,False,False,False,False
2019-12-27,380,18.04,17.51,128.57218163224417,U,483.83852264999854,2.682031722006644,-575.6317476499978,-3.190863346175154,,D,17,late,R,6,late,R,4,late,False,True,False,False,False,False,False,False,False,False,False
2019-12-30,381,17.35,17.6,129.2330323659336,R,-295.16582625000217,-1.7012439553314247,204.58430124999785,1.1791602377521488,,U,18,early,R,6,late,R,4,late,False,True,False,True,False,False,True,False,True,False,False
2019-12-31,382,17.62,18.27,134.15269893895493,R,-695.9150932499961,-3.9495748765607046,603.4352382499967,3.424717583711673,,U,18,early,R,6,late,R,4,late,False,True,False,True,False,False,True,False,True,False,False
2020-01-02,383,18.33,18.38,134.96040539124198,U,-97.04293524999956,-0.5294213597926871,2.9070902500004365,0.0158597394980929,18.18,U,18,early,R,6,late,R,4,late,False,True,False,False,False,False,True,False,False,False,False
2020-01-03,384,18.49,18.22,133.78555964246078,U,222.79714635000045,1.204960229042728,-316.93299134999955,-1.7140778331530533,18.56,U,18,early,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2020-01-06,385,18.01,17.9,131.43586814489834,U,63.68490555000552,0.3536085816213521,-156.20515055000175,-0.8673245449750235,17.86,U,18,early,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,True
2020-01-07,386,17.92,17.86,131.14215670770304,R,13.84116030000422,0.0772386177455592,-106.09887029999942,-0.5920695887276753,17.86,U,18,early,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2020-01-08,387,17.62,17.52,128.64560949154296,R,54.46741050000392,0.3091226475596136,-145.4326404999997,-0.8253838847900097,17.66,U,18,middle,R,6,late,R,4,late,False,True,False,False,False,False,False,False,False,False,False
2020-01-09,388,17.65,18.3,134.37298251685138,R,-695.9756782499985,-3.943204975920671,603.374653250005,3.4185532762039945,17.74,U,18,middle,R,6,late,R,4,late,False,True,False,False,False,False,False,False,False,False,False
2020-01-10,389,18.41,18.03,132.3904303157831,U,333.01480690000244,1.808879994025,-426.6053868999939,-2.317248163498066,18.36,U,18,middle,R,6,late,R,4,late,False,True,False,False,False,False,False,False,False,False,False
2020-01-13,390,18.02,18.61,136.649246155115,R,-636.6922929499987,-3.5332535679800148,542.7180079500049,3.011753651220893,17.9,U,18,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2020-01-14,391,18.65,18.39,135.03383325054082,R,212.4689262999996,1.1392435726541532,-307.27120629999683,-1.6475667898123156,18.61,U,18,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2020-01-15,392,18.35,18.7,137.31009688880442,R,-397.2363267499978,-2.164775622615792,302.4138517500022,1.6480318896457886,18.58,U,18,middle,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2020-01-16,393,18.65,18.41,135.18068896913846,R,192.4587262000012,1.0319502745308375,-287.30139619999886,-1.540490060053613,18.7,U,18,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2020-01-17,394,18.41,18.99,139.43950480847036,R,-627.4747978999934,-3.408336762085787,531.9454979000029,2.889437794133639,18.51,U,18,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2020-01-20,395,18.88,19.34,142.0094798839293,R,-508.3627622999969,-2.692599376588966,411.1774723000031,2.1778467812500164,18.87,U,18,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2020-01-21,396,19.2,19.09,140.17378340145865,U,61.2817005500032,0.3191755236979333,-158.60835554999682,-0.8260851851562334,19.28,U,18,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2020-01-22,397,18.9,20.85,153.09708663805205,U,-1999.16305975,-10.577582326719575,1898.8879347500072,10.047026109788398,18.89,U,18,late,R,6,late,R,4,late,False,False,False,False,False,False,False,False,False,False,False
2020-01-23,398,20.5,20.0,146.85571859765184,U,448.8552525000037,2.1895378170731883,-550.6450024999964,-2.686073182926812,20.64,R,19,early,D,7,early,D,5,early,False,False,False,False,False,False,False,False,False,False,False
2020-02-03,399,18.0,18.0,132.17014673788665,U,-46.351,-0.2575055555555556,-46.351,-0.2575055555555556,18.0,R,19,middle,D,7,early,D,5,early,False,False,False,False,False,False,False,False,False,False,False
2020-02-04,400,17.1,18.02,132.3170024564843,R,-965.0026545999976,-5.643290377777764,874.0778145999986,5.111566167251454,17.51,U,20,early,D,7,early,D,5,early,False,True,True,False,False,False,False,False,False,False,False
2020-02-05,401,18.16,18.69,137.23666902950563,R,-576.9444226499993,-3.1770067326541813,482.5258476500044,2.6570806588656626,18.02,U,20,early,D,7,early,D,5,early,False,True,True,False,False,False,False,False,False,False,False
2020-02-06,402,18.54,18.92,138.92550979337867,U,-427.6353318999996,-2.3065551882416373,331.9848619000041,1.790641110571759,18.62,U,20,early,D,7,early,D,5,early,False,True,True,False,False,False,False,False,False,False,False
2020-02-07,403,19.9,19.3,141.71576844673402,U,550.1179529999978,2.764411824120592,-649.2823529999986,-3.262725391959792,19.52,U,20,early,D,7,early,D,5,early,False,True,True,False,False,False,False,False,False,False,False
2020-02-10,404,18.9,18.91,138.85208193407982,U,-58.17365004999884,-0.3077970902116341,-38.1836449499952,-0.202029867460292,18.5,U,20,early,D,7,early,D,5,early,False,False,False,False,False,False,False,False,False,False,False
2020-02-11,405,18.81,19.23,141.20177343164224,U,-468.2009971000005,-2.4891068426368976,371.3792171000068,1.9743711701223117,18.78,U,20,middle,D,7,early,D,5,early,False,False,False,False,False,False,False,False,False,False,False
2020-02-12,406,19.08,19.15,140.6143505572516,U,-118.56776034999795,-0.6214243204926518,21.36227535000204,0.1119616108490672,18.89,U,20,middle,D,7,early,D,5,early,False,False,False,False,False,False,False,False,False,False,False
2020-02-13,407,19.11,18.42,135.25411682843736,U,641.759258449997,3.358237877812648,-737.5510934499957,-3.859503367085273,19.02,U,20,middle,D,7,early,D,5,early,False,False,False,False,False,False,False,False,False,False,False
2020-02-14,408,18.26,18.35,134.74012181334558,R,-136.92197044999665,-0.7498464975355785,42.988075449999705,0.2354220999452339,18.11,U,20,middle,D,7,early,D,5,early,False,True,False,False,False,False,False,False,False,False,False
2020-02-17,409,18.44,19.19,140.90806199444697,R,-797.622083749995,-4.325499369576979,701.6282987500012,3.804925698210419,18.45,U,20,middle,D,7,early,D,5,early,False,True,False,False,False,False,False,False,False,False,False
2020-02-18,410,19.2,18.85,138.4115147782869,U,301.4041017499985,1.569813029947909,-398.2460767499978,-2.0741983164062385,19.09,U,20,late,D,7,early,D,5,early,False,True,False,False,False,False,False,False,False,False,False
2020-02-19,411,18.65,18.49,135.76811184352914,R,112.41792580000028,0.602777082037535,-207.4221558000033,-1.1121831410187848,18.64,U,20,late,D,7,middle,D,5,middle,False,True,False,False,False,False,False,False,False,False,False
2020-02-20,412,18.59,18.81,138.11780334109156,R,-267.65470609999346,-1.4397778703603736,172.12540610000292,0.9259032065626838,18.6,U,20,late,D,7,middle,D,5,middle,False,True,False,False,False,False,True,False,False,False,False
2020-02-21,413,18.67,19.6,143.91860422569883,R,-978.1783696499984,-5.239305675682906,880.8921046500016,4.718222306641679,18.88,U,20,late,D,7,middle,D,5,middle,False,True,False,False,False,False,True,False,False,False,False
2020-02-24,414,19.75,20.14,147.88370862783543,U,-440.0840269499961,-2.2282735541771954,339.5261719500039,1.7191198579747031,19.8,U,20,late,D,7,middle,D,5,middle,False,True,False,False,False,False,False,False,False,False,False
2020-02-25,415,19.65,19.96,146.56200716045657,U,-359.8412765500003,-1.831253315776083,259.84888155000334,1.322386165648872,19.98,D,21,early,D,7,middle,D,5,middle,False,False,False,False,False,False,False,False,False,False,False
