id,window,losing_direction,n,losing_mean,opposite_mean,opposite_cash,large
U__beta_residual1__high,2021_2022,pt,18,-0.9584775332091154,0.37147032105422045,1042.9528931500195,True
U__beta_residual1__high,2024,rt,16,-1.4199572750418588,1.0309954300645048,3659.5365696000285,True
U__beta_residual1__high,2025,rt,38,-1.3961260934332467,1.0270511787605803,15936.61620889918,True
U__beta_residual1__high,2026,pt,9,-1.5002028448018605,1.1444611379541192,8024.584455567111,True
U__beta_residual1__high,original_PT_window,rt,101,-1.047712860439689,0.6142342415408893,12578.282042782319,True
U__prev_late_return__low,primary,rt,47,-0.8827635805152299,0.5097510758091445,7120.298907176194,True
U__prev_late_return__low,2023,rt,20,-0.9567998165637794,0.419500814909484,1766.0831533000414,True
U__prev_late_return__low,2021_2022,rt,5,-0.32015015319133544,-0.26736275514498675,-182.75888509999103,False
U__prev_late_return__low,2021_2022,pt,5,-0.26736275514498675,-0.32015015319133544,-142.77887489999475,False
U__prev_late_return__low,2024,pt,12,-0.44440238776210284,0.05304291862203933,370.2380320500145,False
U__prev_late_return__low,2025,rt,23,-1.7915498822177984,1.4202389562722881,12040.519754218141,True
U__prev_late_return__low,2026,rt,12,-0.07672966805590827,-0.2811972315073001,-3470.9136424919625,False
U__prev_late_return__low,2026,pt,12,-0.2811972315073001,-0.07672966805590827,448.10713249206583,False
U__prev_late_return__low,original_PT_window,rt,67,-0.9048639494849463,0.48281069942118615,8886.382060476235,True
U__prev_late_return__high,primary,rt,61,-0.751112247956911,0.3798955189073812,8700.367487538279,True
U__prev_late_return__high,2023,pt,28,-0.5172676342830265,0.0005447200995040623,520.8610493500353,True
U__prev_late_return__high,2021_2022,pt,19,-1.0666416444536333,0.4797295277842136,1449.4683653500208,True
U__prev_late_return__high,2024,pt,23,-0.6052876600016888,0.21924944697953783,1611.6544385000598,True
U__prev_late_return__high,2025,rt,29,-1.5554005424013266,1.192126782027142,11244.348743512131,True
U__prev_late_return__high,2026,rt,9,-0.6393298529180517,0.28039623940022157,1243.015007526083,True
U__prev_late_return__high,original_PT_window,rt,89,-0.5146358984560163,0.09764194262275866,5483.097583188348,True
U__prev_am_return__low,primary,rt,40,-0.48843347431792006,0.11770774287530901,5160.182705136145,False
U__prev_am_return__low,2023,rt,24,-0.02760947941255676,-0.5015240286041134,-3149.0215101999543,False
U__prev_am_return__low,2023,pt,24,-0.5015240286041134,-0.02760947941255676,928.9395302000457,True
U__prev_am_return__low,2021_2022,rt,8,-0.3308104860339047,-0.2580189266703327,-141.61301939999055,False
U__prev_am_return__low,2021_2022,pt,8,-0.2580189266703327,-0.3308104860339047,-381.49308059998515,False
U__prev_am_return__low,2024,rt,10,-0.09165330340332103,-0.29627859852140875,-699.325366149982,False
U__prev_am_return__low,2024,pt,10,-0.29627859852140875,-0.09165330340332103,-239.44030634998603,False
U__prev_am_return__low,2025,rt,19,-0.6029709418046233,0.23448648004869782,3979.439847784084,True
U__prev_am_return__low,2026,rt,11,-0.6513052767632493,0.2923502344819258,1880.0682235020417,True
U__prev_am_return__low,original_PT_window,rt,64,-0.31562447622840883,-0.11450417142947436,2011.1611949361895,False
U__prev_am_return__low,original_PT_window,pt,64,-0.11450417142947436,-0.31562447622840883,-11306.531201935786,False
U__prev_am_return__high,primary,rt,56,-1.440001250092013,1.0668148058263183,21652.46679535925,True
U__prev_am_return__high,2023,rt,33,-1.3780391017074394,0.8511804028236511,3225.4704039000667,True
U__prev_am_return__high,2021_2022,pt,18,-0.8394011055343067,0.24526204784919978,779.1276517500144,True
U__prev_am_return__high,2024,rt,17,-1.3252117380996877,0.9364650634800944,3760.783457850037,True
U__prev_am_return__high,2025,rt,31,-1.9760660500866674,1.6072576281313327,23054.263753579165,True
U__prev_am_return__high,2026,pt,8,-0.7504079281198845,0.3933221369035841,3035.371205070107,True
U__prev_am_return__high,original_PT_window,rt,89,-1.4170265209157102,0.9868604766230822,24877.93719925932,True
U__prev_pm_minus_am__low,primary,rt,52,-0.5763065408333938,0.20231452336750466,-161.22926662673217,True
U__prev_pm_minus_am__low,2023,rt,30,-1.7812417067628856,1.2510528493378952,5542.862969650074,True
U__prev_pm_minus_am__low,2021_2022,pt,18,-0.7315751769030068,0.14473252358257238,421.1422600500128,True
U__prev_pm_minus_am__low,2024,rt,19,-0.28451044563139694,-0.10242397133547584,-367.9635923499611,False
U__prev_pm_minus_am__low,2024,pt,19,-0.10242397133547584,-0.28451044563139694,-1427.6987301499685,False
U__prev_pm_minus_am__low,2025,rt,26,-1.1236608984679066,0.7544443701104104,6454.298747168135,True
U__prev_pm_minus_am__low,2026,pt,7,-1.0213061360551985,0.6647059576893756,4449.762693945078,True
U__prev_pm_minus_am__low,original_PT_window,rt,82,-1.0171364795880855,0.585999276771306,5381.633703023339,True
U__prev_pm_minus_am__high,primary,rt,51,-0.016226258953461494,-0.35404622216273424,-10030.056850989786,False
U__prev_pm_minus_am__high,primary,pt,51,-0.35404622216273424,-0.016226258953461494,1507.0607594902267,False
U__prev_pm_minus_am__high,2023,pt,27,-0.6027659702915336,0.08273748162727779,997.8150565000527,True
U__prev_pm_minus_am__high,2021_2022,rt,8,-0.4448903291972693,-0.1301207333852393,3.907986400010259,False
U__prev_pm_minus_am__high,2021_2022,pt,8,-0.1301207333852393,-0.4448903291972693,-555.8121563999862,False
U__prev_pm_minus_am__high,2024,pt,14,-0.8305549943443523,0.4459916756072719,1589.6352463000285,True
U__prev_pm_minus_am__high,2025,rt,25,-0.40959079481707383,0.04110262278966374,-739.2958360948778,False
U__prev_pm_minus_am__high,2026,pt,12,-0.6213460816016753,0.26402893377487535,3336.05124409505,True
U__prev_pm_minus_am__high,original_PT_window,pt,78,-0.4401415195919338,0.018030420478332906,2504.8758159902814,False
U__current_gap__low,primary,rt,61,-1.12985739781076,0.7570703186109188,20248.950533416217,True
U__current_gap__low,2023,rt,34,-0.46692744347367354,-0.05522101185623288,-1744.1400805999056,False
U__current_gap__low,2023,pt,34,-0.05522101185623288,-0.46692744347367354,-1504.2600193999288,False
U__current_gap__low,2021_2022,pt,11,-0.6307781528103575,0.034614142131250525,232.6612379000136,True
U__current_gap__low,2024,rt,23,-0.6600938970454472,0.2706858478666051,1629.1315635000497,True
U__current_gap__low,2025,rt,31,-1.8216759667469078,1.4576763027654929,22784.52858682612,True
U__current_gap__low,2026,pt,7,-0.7474929216280215,0.39040190496329813,2433.641687910037,True
U__current_gap__low,original_PT_window,rt,95,-0.8925982562585396,0.4663555266542541,18504.810452816317,True
U__current_gap__high,primary,rt,52,-0.30652517996834394,-0.06834035150820691,-9312.231136765808,False
U__current_gap__high,primary,pt,52,-0.06834035150820691,-0.30652517996834394,1425.086624266196,False
U__current_gap__high,2023,rt,24,-1.0757333995480058,0.5439720848472168,2120.1235161000404,True
U__current_gap__high,2021_2022,pt,12,-0.6070733409507594,0.021152426974249128,124.84579260001921,True
U__current_gap__high,2024,rt,19,-0.22176889415265116,-0.16588137407410633,-1652.8464487999622,False
U__current_gap__high,2024,pt,19,-0.16588137407410633,-0.22176889415265116,-133.22625119996212,False
U__current_gap__high,2025,rt,23,-0.8417760720549243,0.4694535138115952,1082.496355557114,True
U__current_gap__high,2026,pt,10,-1.1199382988685431,0.7635149287809742,6234.376918023071,True
U__current_gap__high,original_PT_window,rt,76,-0.5494330387829741,0.125021470498769,-7192.107620665768,True
U__gap_over_atr__low,primary,rt,50,-1.4961929558491078,1.118662048823267,27046.905191874164,True
U__gap_over_atr__low,2023,pt,18,-0.8654581998845217,0.33793657220379125,1273.0710006000427,True
U__gap_over_atr__low,2021_2022,pt,11,-0.6307781528103575,0.034614142131250525,232.6612379000136,True
U__gap_over_atr__low,2024,rt,21,-0.7750549988882149,0.38571057523939184,2088.4536928500524,True
U__gap_over_atr__low,2025,rt,23,-2.7285750220895912,2.356351857675316,29933.702308272063,True
U__gap_over_atr__low,2026,pt,6,-1.0604853942326924,0.703955448709618,3502.630867248021,True
U__gap_over_atr__low,original_PT_window,rt,68,-1.0106880807762817,0.5934537476947346,24082.095111274204,True
U__gap_over_atr__high,primary,rt,50,-0.11050508936139135,-0.2640847797240915,-13000.62671927582,False
U__gap_over_atr__high,primary,pt,50,-0.2640847797240915,-0.11050508936139135,5454.76235677617,False
U__gap_over_atr__high,2023,rt,19,-1.936092164179911,1.388853828799463,4954.171403850034,True
U__gap_over_atr__high,2021_2022,pt,12,-0.6070733409507594,0.021152426974249128,124.84579260001921,True
U__gap_over_atr__high,2024,pt,18,-0.533492329421271,0.1464919302067897,1473.2074941000337,True
U__gap_over_atr__high,2025,rt,23,-0.8417760720549243,0.4694535138115952,1082.496355557114,True
U__gap_over_atr__high,2026,pt,9,-1.599867541587598,1.244304493941275,8657.618905233052,True
U__gap_over_atr__high,original_PT_window,rt,69,-0.6132029795288098,0.1910722284200757,-8046.455315425786,True
U__combo_exhaustion,primary,pt,31,-0.7314317427046204,0.357546015746733,9960.836758578185,True
U__combo_exhaustion,2023,rt,23,-1.6519070718720814,1.0824592363485313,2886.035598650039,True
U__combo_exhaustion,2021_2022,pt,8,-1.3813559511930769,0.8112271793721362,1029.5461015500096,True
U__combo_exhaustion,2024,pt,10,-1.2253712795928569,0.8330703256520351,1875.7896291000138,True
U__combo_exhaustion,2025,rt,14,-0.7461218761245509,0.3756548121598859,-63.62200609395404,True
U__combo_exhaustion,2026,pt,7,-2.2399769425932954,1.8855613567674412,9988.209480384092,True
U__combo_exhaustion,original_PT_window,rt,54,-0.49833215120202123,0.041151452077277634,-11786.972218927833,False
U__combo_distribution,primary,pt,11,-0.9250635732532156,0.5526705958970546,5142.911870772057,True
U__combo_distribution,2023,rt,1,-4.503160301401862,3.90385118925236,417.71207725000255,True
U__combo_distribution,2021_2022,rt,4,-2.034774353729029,1.4553891321013062,790.0647646500081,True
U__combo_distribution,2024,rt,3,-0.8831640029632557,0.49222838147720993,383.0316426000044,True
U__combo_distribution,2025,pt,5,-2.3328434709681387,1.9632031206979672,6270.080803415014,True
U__combo_distribution,2026,rt,3,-0.36238234657748936,0.00394430154123097,-290.5054044569447,False
U__combo_distribution,original_PT_window,pt,12,-0.5226540097110843,0.13135135445547816,4661.073718522057,True
U__combo_persistent_sell,primary,pt,7,-1.38460204751343,1.009033794827538,2941.3687356750397,True
U__combo_persistent_sell,2023,rt,2,-3.3639814097515286,2.8534580244041976,1176.0963414000078,True
U__combo_persistent_sell,2024,pt,3,-1.7591612775166674,1.3727819764669027,963.0386929999991,True
U__combo_persistent_sell,2025,pt,1,-0.7883239985301251,0.3872763503184962,79.04310310000508,True
U__combo_persistent_sell,2026,pt,3,-1.2088021671712943,0.8525380946911877,1899.2869395750358,True
U__combo_persistent_sell,original_PT_window,pt,9,-0.44281092042062387,0.0372526382544122,1558.7444242750478,False
U__combo_market_relative_weak,primary,pt,4,-1.3245891580701081,0.961013905913724,2059.959480280042,True
U__combo_market_relative_weak,2023,rt,3,-5.2288578188529895,4.727301276301666,3256.385707150008,True
U__combo_market_relative_weak,2024,pt,1,-0.4462089726545828,0.0585029145982416,13.906142800002035,False
U__combo_market_relative_weak,2025,pt,2,-1.1239446746832855,0.7675284864357244,405.44194580102476,True
U__combo_market_relative_weak,2026,pt,1,-2.604258310259279,2.250495736185206,1640.611391679015,True
U__combo_market_relative_weak,original_PT_window,rt,7,-1.6917882618434386,1.269078170946366,397.57422287003874,True
U__combo_late_distribution,primary,rt,16,-0.1561498423189498,-0.21074368649868835,-3834.1250218569357,False
U__combo_late_distribution,primary,pt,16,-0.21074368649868835,-0.1561498423189498,524.7857358570873,False
U__combo_late_distribution,2023,rt,6,-0.7454170203897116,0.1786134156653513,285.48052250000427,True
U__combo_late_distribution,2021_2022,rt,3,-0.9179330662010754,0.3325386366676496,110.45454605000708,True
U__combo_late_distribution,2024,pt,3,-1.8060203239953652,1.4135768444900367,818.934809750006,True
U__combo_late_distribution,2025,rt,4,-3.1114915175919107,2.740723664814224,4187.095534507034,True
U__combo_late_distribution,2026,pt,9,-0.9907480745833129,0.634093117754926,4696.462182114045,True
U__combo_late_distribution,original_PT_window,rt,22,-0.31685907270188485,-0.10455538590849574,-3548.644499356931,False
U__combo_late_distribution,original_PT_window,pt,22,-0.10455538590849574,-0.31685907270188485,-189.23399664290446,False
R__ret1__low,primary,rt,47,-0.6394359305510142,0.2606205384157369,6906.336230289202,True
R__ret1__low,2023,rt,26,-0.564143956146357,0.040462487869876614,250.80243700006838,True
R__ret1__low,2021_2022,rt,28,-0.6053480669280035,0.022584852732145243,-79.23964574996677,True
R__ret1__low,2024,rt,22,-0.68039214059642,0.2867512123829458,1322.9900790500599,True
R__ret1__low,2025,rt,12,-0.6273666481346069,0.25408025511839877,3777.2260558750254,True
R__ret1__low,2026,rt,13,-0.5812662973200882,0.222436582438003,1806.120095364119,True
R__ret1__low,original_PT_window,rt,73,-0.6126196109000402,0.18220808205693725,7157.138667289273,True
R__ret1__high,primary,rt,21,-0.3728153005908366,-0.008856474782318694,-3383.8568226929247,False
R__ret1__high,primary,pt,21,-0.008856474782318694,-0.3728153005908366,615.1441156931032,False
R__ret1__high,2023,rt,15,-1.1453745166648903,0.5971516699593745,1262.5933245000283,True
R__ret1__high,2021_2022,rt,16,-0.292362097943178,-0.28819316497906566,-603.2998853499817,False
R__ret1__high,2021_2022,pt,16,-0.28819316497906566,-0.292362097943178,-463.3698496499834,False
R__ret1__high,2024,rt,12,-0.37848684832095986,-0.009818100236904643,-376.06125159997964,False
R__ret1__high,2024,pt,12,-0.009818100236904643,-0.37848684832095986,-735.9712983999613,False
R__ret1__high,2025,rt,6,-2.8268869490122497,2.442462388376141,7346.565740680036,True
R__ret1__high,2026,pt,3,-4.907647699280894,4.558014187172482,9620.647638273027,True
R__ret1__high,original_PT_window,rt,36,-0.6947149739550258,0.24364691886005366,-2121.263498192897,True
R__ret3__low,primary,rt,52,-1.0352625614312765,0.658999775725696,15887.786489325244,True
R__ret3__low,2023,rt,30,-0.6508772807179284,0.12328512389636753,799.9448482500686,True
R__ret3__low,2021_2022,rt,35,-0.39323910931949013,-0.18358579135461656,-1114.724624649964,False
R__ret3__low,2021_2022,pt,35,-0.18358579135461656,-0.39323910931949013,-1254.6546603499623,False
R__ret3__low,2024,rt,21,-1.0615367530223712,0.6684730405266661,3184.971925700044,True
R__ret3__low,2025,rt,16,-1.1413360566690542,0.7712910740090625,7589.432781268069,True
R__ret3__low,2026,rt,15,-0.8853336316167812,0.5259598201687469,5113.381782357128,True
R__ret3__low,original_PT_window,rt,82,-0.8946338001946855,0.46300661042228314,16687.731337575307,True
R__ret3__high,primary,pt,10,-1.9699380086172547,1.5937779689292173,6836.573289619046,True
R__ret3__high,2023,rt,16,-0.5908672502211905,0.049896291846084184,376.19762530002845,True
R__ret3__high,2021_2022,rt,13,-0.38467906034879423,-0.18741532067539948,-326.98010439998035,False
R__ret3__high,2021_2022,pt,13,-0.18741532067539948,-0.38467906034879423,-566.8601655999803,False
R__ret3__high,2024,pt,5,-1.9676894990665872,1.586966156044173,2219.5533473000223,True
R__ret3__high,2025,pt,4,-0.7568835581426464,0.3789329892850786,11.095906448018738,True
R__ret3__high,2026,pt,1,-6.833398358269028,6.487216951930993,4605.924035871005,True
R__ret3__high,original_PT_window,pt,26,-0.7269630544859693,0.2493809109905048,5093.8303743190745,True
R__ret5__low,primary,rt,66,-0.4807560071384641,0.10600351419520734,4788.123249656308,False
R__ret5__low,2023,rt,35,-1.1171109652844355,0.5946072414021506,4086.4626157500816,True
R__ret5__low,2021_2022,rt,37,-0.5559118996449712,-0.023295022987816653,-353.7068655499593,True
R__ret5__low,2021_2022,pt,37,-0.023295022987816653,-0.5559118996449712,-2132.817319449959,False
R__ret5__low,2024,rt,27,-0.3053125369000639,-0.08483776999262937,-676.8276522499389,False
R__ret5__low,2024,pt,27,-0.08483776999262937,-0.3053125369000639,-1776.5527952499137,False
R__ret5__low,2025,rt,21,-0.4854871448092104,0.11712475463818443,1224.0413547610938,False
R__ret5__low,2026,rt,18,-0.7384015518801939,0.3792906599601558,4240.909547145154,True
R__ret5__low,original_PT_window,rt,101,-0.7012750520405334,0.2753216374847421,8874.585865406387,True
R__ret5__high,primary,pt,8,-0.6564472099608107,0.26816243307296095,941.1405340500264,True
R__ret5__high,2023,rt,14,-0.591000112873681,0.06393978595114083,-20.277456899979597,True
R__ret5__high,2021_2022,pt,10,-0.5756677352267255,3.5232419517000624e-05,70.43386705001313,True
R__ret5__high,2024,pt,6,-1.667326233570587,1.285697361221581,2012.253069000015,True
R__ret5__high,2025,rt,2,-2.784442351372899,2.376189860868518,908.3927224500035,True
R__ret5__high,original_PT_window,rt,22,-0.278577368893084,-0.19801912165320523,-1698.482263449965,False
R__ret5__high,original_PT_window,pt,22,-0.19801912165320523,-0.278577368893084,-318.5172390499574,False
